Ref,Soil,Site,Field,Method,Depth.cm_Top,Depth.cm_Bottom,Height.cm,Dia.cm,Ksat,Units_Ksat,Stdev_Ksat,Ksat_cmhr,Stdev_Ksat_cmhr,Db,Stdev_Db,Calculated_Db,Mean_Db,VCOS,COS,MS,FS,VFS,Sand,Silt,Clay,Stdev_Sand,Stdev_Silt,Stdev_Clay,Stdev_Coarsefragment,Coarsefraction,Texclass,TexModifier_code,Texclass_Code,Tex_additional_info,Texture_unknown,Structure,OC,Stdev_OC,OM,Units_OM,Horizon,Th_sat,Ref2,Remark
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,0.403,cm/hr,,0.403,,1.57,0.079,,,0.4,1.2,14.7,30.9,10.7,57.9,32.1,10,,,,,,,,,,,,,,,,Ap,,,
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,2.64,cm/hr,,2.64,,1.58,0.021,,,0.2,1,12.7,30.3,11.9,56.1,27.5,16.4,,,,,,,,,,,,,,,,B21t,,,
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,0.181,cm/hr,,0.181,,1.64,0.045,,,0.2,1,10.4,29,8.1,48.7,28.5,22.8,,,,,,,,,,,,,,,,B21t,,,
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,1.71,cm/hr,,1.71,,1.57,0.069,,,0.4,0.6,6.2,15.3,8,30.5,31.9,37.6,,,,,,,,,,,,,,,,B21t,,,
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,0.0855,cm/hr,,0.0855,,1.5,0.071,,,0.1,0.5,4.1,11.6,9.8,26.1,38.8,35.1,,,,,,,,,,,,,,,,B22t,,,
4,Dothan Sand,W Rome AL,Field,Ponding,,,,306,0.0771,cm/hr,,0.0771,,1.58,0.092,,,0.3,0.7,2.4,7,10.8,21.2,41.5,37.2,,,,,,,,,,,,,,,,B3t,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,0.114,cm/hr,,0.114,,1.56,,,,1.4,11.1,21,27,10.5,71,22.2,6.7,,,,,,,,,,,,,,,,Ap,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,0.156,cm/hr,,0.156,,1.97,,,,2,9.9,23.9,17.3,13.7,66.8,25.7,7.5,,,,,,,,,,,,,,,,A2,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,0.0173,cm/hr,,0.0173,,1.77,,,,1.8,9.6,17.1,19.6,9.7,57.8,20.7,21.5,,,,,,,,,,,,,,,,B21t,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,0.0038,cm/hr,,0.0038,,1.81,,,,2.2,9.6,16,20.2,8.1,56.1,15.3,28.6,,,,,,,,,,,,,,,,B22t,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,8.0E-4,cm/hr,,8.0E-4,,1.68,,,,2,8,14.5,16.1,8.2,48.8,10.6,40.5,,,,,,,,,,,,,,,,B23t,,,
4,Dothan loamy sand,VA Plot 1,Field,Ponding,,,,306,0.0059,cm/hr,,0.0059,,1.63,,,,3.8,8.5,13.3,17.8,6.7,50.1,9,41,,,,,,,,,,,,,,,,B24t,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,0.114,cm/hr,,0.114,,1.56,,,,1.4,11.1,21,27,10.5,71,22.2,6.7,,,,,,,,,,,,,,,,Ap,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,0.156,cm/hr,,0.156,,1.97,,,,2,9.9,23.9,17.3,13.7,66.8,25.7,7.5,,,,,,,,,,,,,,,,A2,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,0.0173,cm/hr,,0.0173,,1.77,,,,1.8,9.6,17.1,19.6,9.7,57.8,20.7,21.5,,,,,,,,,,,,,,,,B21t,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,0.0038,cm/hr,,0.0038,,1.81,,,,2.2,9.6,16,20.2,8.1,56.1,15.3,28.6,,,,,,,,,,,,,,,,B22t,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,8.0E-4,cm/hr,,8.0E-4,,1.68,,,,2,8,14.5,16.1,8.2,48.8,10.6,40.5,,,,,,,,,,,,,,,,B23t,,,
4,Dothan loamy sand,VA Plot 2,Field,Ponding,,,,306,0.0059,cm/hr,,0.0059,,1.63,,,,3.8,8.5,13.3,17.8,6.7,50.1,9,41,,,,,,,,,,,,,,,,B24t,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,0.114,cm/hr,,0.114,,1.56,,,,1.4,11.1,21,27,10.5,71,22.2,6.7,,,,,,,,,,,,,,,,Ap,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,0.156,cm/hr,,0.156,,1.97,,,,2,9.9,23.9,17.3,13.7,66.8,25.7,7.5,,,,,,,,,,,,,,,,A2,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,0.0173,cm/hr,,0.0173,,1.77,,,,1.8,9.6,17.1,19.6,9.7,57.8,20.7,21.5,,,,,,,,,,,,,,,,B21t,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,0.0038,cm/hr,,0.0038,,1.81,,,,2.2,9.6,16,20.2,8.1,56.1,15.3,28.6,,,,,,,,,,,,,,,,B22t,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,8.0E-4,cm/hr,,8.0E-4,,1.68,,,,2,8,14.5,16.1,8.2,48.8,10.6,40.5,,,,,,,,,,,,,,,,B23t,,,
4,Dothan loamy sand,VA Site 3,Field,Ponding,,,,306,0.0059,cm/hr,,0.0059,,1.63,,,,3.8,8.5,13.3,17.8,6.7,50.1,9,41,,,,,,,,,,,,,,,,B24t,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,7.39,cm/hr,,7.39,,1.56,,,,2.7,12.2,27.8,39.4,10.6,92.7,6,2,,,,,,,,,,,,,,,,Ap,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,1.61,cm/hr,,1.61,,1.7,,,,2.1,11.5,26.4,39.1,10.9,90,8,2,,,,,,,,,,,,,,,,E1,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,0.56,cm/hr,,0.56,,1.8,,,,2.2,11.3,24.9,36.8,11.7,86.9,10,3,,,,,,,,,,,,,,,,E2,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,0.98,cm/hr,,0.98,,1.75,,,,3.5,11.8,25,30.3,10.7,81.3,9,10,,,,,,,,,,,,,,,,BE,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,0.44,cm/hr,,0.44,,1.65,,,,2.1,11.9,24.2,27.5,7.4,73.1,9,18,,,,,,,,,,,,,,,,Bt1,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,0.21,cm/hr,,0.21,,1.63,,,,3.1,11.9,21.8,22.5,7,66.3,9,25,,,,,,,,,,,,,,,,Bt2,,,
4,Wagram sand,NC Site 1,Field,Ponding,,,,306,0.74,cm/hr,,0.74,,1.51,,,,4.8,13,15.8,13.9,4.7,52.2,12,36,,,,,,,,,,,,,,,,Bt3,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,7.19,cm/hr,,7.19,,1.61,,,,2.7,11.1,27.7,36.7,10,88.2,6,2,,,,,,,,,,,,,,,,Ap,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,1.9,cm/hr,,1.9,,1.74,,,,2.6,13.2,27.3,34.4,10.9,88.4,9,2,,,,,,,,,,,,,,,,E1,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,4.87,cm/hr,,4.87,,1.66,,,,3.1,14,26.7,34.6,10.2,88.6,9,2,,,,,,,,,,,,,,,,E2,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,4.61,cm/hr,,4.61,,1.66,,,,4.6,14.5,26.3,35,10.6,91,6,2,,,,,,,,,,,,,,,,E3,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,0.72,cm/hr,,0.72,,1.77,,,,2.9,14,26.2,25.6,7.9,76.6,10,14,,,,,,,,,,,,,,,,BE1,,,
4,Wagram sand,NC Site 2,Field,Ponding,,,,306,0.07,cm/hr,,0.07,,1.78,,,,2.8,13.1,27.2,27.1,7.4,77.6,8,14,,,,,,,,,,,,,,,,BE2,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,3.3,cm/hr,,3.3,,1.7,,,,2.5,15.3,30.1,30.9,9.3,88.1,9,3,,,,,,,,,,,,,,,,Ap,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,1.15,cm/hr,,1.15,,1.74,,,,2.6,14.8,27.4,30.1,10,84.9,12,3,,,,,,,,,,,,,,,,E1,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,1.71,cm/hr,,1.71,,1.7,,,,3.7,14.8,27.1,29.4,10.1,85.1,12,3,,,,,,,,,,,,,,,,E2,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,0.37,cm/hr,,0.37,,1.66,,,,5.2,18.2,24.1,18.4,5.7,71.6,9,19,,,,,,,,,,,,,,,,BE,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,0.06,cm/hr,,0.06,,1.68,,,,4.8,15,23.8,19.8,6.7,70.1,7,23,,,,,,,,,,,,,,,,Bt1,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,0.02,cm/hr,,0.02,,1.6,,,,4.8,17.6,21,14,4.6,62,7,31,,,,,,,,,,,,,,,,Bt2,,,
4,Wagram sand,NC Site 3,Field,Ponding,,,,306,0.03,cm/hr,,0.03,,1.6,,,,4.2,18.5,22,13.7,5,63.4,7,31,,,,,,,,,,,,,,,,Bt3,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,138,k x 10^+3,,0.138,,1.76,,,,0.3,3,14,40.2,22.6,80.1,9.7,10.2,,,,,,,,,,,,,,,,Ap,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,46.6,k x 10^+3,,0.0466,,1.79666666666667,,,,0.3,2.2,9.5,49.1,23.2,84.3,9.1,6.8,,,,,,,,,,,,,,,,A2,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,20.8,k x 10^+3,,0.0208,,1.74333333333333,,,,0.1,2,9.2,38.2,19.2,68.7,8.3,23,,,,,,,,,,,,,,,,B2kt,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,91.2,k x 10^+3,,0.0912,,1.74333333333333,,,,1.1,4.1,12.4,37.1,12.7,67.4,6.2,26.4,,,,,,,,,,,,,,,,B2kt,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,454,k x 10^+3,,0.454,,,,,,0.1,1.9,13.6,30.2,21.7,67.5,6.7,26,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,83.4,k x 10^+3,,0.0834,,,,,,0.1,5,15.1,34.2,19.2,73.6,4.9,20.5,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 1,Field,Ponding,,,,306,131,k x 10^+3,,0.131,,,,,,0.6,4,15.2,34.8,16.4,71,7,22,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,45.6,k x 10^+3,,0.0456,,1.75666666666667,,,,0.1,1.9,16.3,38.8,24.1,81.2,11.2,7.7,,,,,,,,,,,,,,,,Ap,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,28,k x 10^+3,,0.028,,1.79666666666667,,,,1.2,5,14.9,37.7,22.2,81,10.5,8.5,,,,,,,,,,,,,,,,A2,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,33.4,k x 10^+3,,0.0334,,1.69333333333333,,,,0.2,3.9,15.1,28.1,17.2,64.5,7.3,28.2,,,,,,,,,,,,,,,,B21t,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,72.8,k x 10^+3,,0.0728,,1.72666666666667,,,,2,4,15.1,26.2,15.4,62.7,8.2,29.1,,,,,,,,,,,,,,,,B21t,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,404,k x 10^+3,,0.404,,,,,,0.6,4,14.1,28.1,21,67.8,6.5,25.7,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,789,k x 10^+3,,0.789,,,,,,0.1,1,18.2,29.2,19,67.5,8.3,24.2,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 2,Field,Ponding,,,,306,431,k x 10^+3,,0.431,,,,,,0.1,1.3,15.2,27.3,24.8,68.7,7.2,24.1,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,180,k x 10^+3,,0.18,,1.81666666666667,,,,0.2,3,17.2,40.2,19.3,79.9,15.4,4.8,,,,,,,,,,,,,,,,Ap,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,563,k x 10^+3,,0.563,,1.88333333333333,,,,0.4,2.1,15.2,39.3,21.9,78.9,17.9,3.2,,,,,,,,,,,,,,,,A3,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,1713,k x 10^+3,,1.713,,1.79333333333333,,,,0.1,2.9,18.3,29.1,15.2,65.6,10.9,23.5,,,,,,,,,,,,,,,,B21t,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,3048,k x 10^+3,,3.048,,1.79333333333333,,,,0.2,2.7,16.2,25.1,17.3,61.5,8.9,29.6,,,,,,,,,,,,,,,,B21t,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,11522,k x 10^+3,,11.522,,,,,,0,1.4,11.2,27.2,24.1,63.9,8.1,28,,,,,,,,,,,,,,,,B22t,,,
4,Goldsboro loamy sand,SC Site 3,Field,Ponding,,,,306,24507,k x 10^+3,,24.507,,,,,,0.1,3.4,17.1,24.2,20,64.8,9,26.2,,,,,,,,,,,,,,,,B22t,,,
5,Loamy Sand,Norfolk,Lab,Constant Head,,,7.62,7.62,1.87,cm/hr,,1.87,,1.55,,,,3.5,13.9,11.5,26,6.5,61.4,15.2,23.4,,,,,,,,,,,,0.16,,,,Bt1,,,
5,Loamy Sand,Norfolk,Lab,Constant Head,,,7.62,7.62,0.42,cm/hr,,0.42,,1.54,,,,2.5,10.8,10.8,25.7,6.2,56,12.1,31.9,,,,,,,,,,,,0.07,,,,Bt2,,,
5,Loamy Sand,Norfolk,Lab,Constant Head,,,7.62,7.62,0.35,cm/hr,,0.35,,1.65,,,,2.9,11.4,14.2,32.2,6.9,67.6,11,21.4,,,,,,,,,,,,0.05,,,,Bt3,,,
5,Loamy Sand,Goldsboro,Lab,Constant Head,,,7.62,7.62,4.55,cm/hr,,4.55,,1.45,,,,3.7,11.4,17,17.5,6.4,56,16.9,27.1,,,,,,,,,,,,0.38,,,,Bt1,,,
5,Loamy Sand,Goldsboro,Lab,Constant Head,,,7.62,7.62,0.19,cm/hr,,0.19,,1.49,,,,5.1,12.2,16.4,14.7,5.2,53.6,11.6,34.8,,,,,,,,,,,,0.16,,,,Bt3,,,
5,Loamy Sand,Goldsboro,Lab,Constant Head,,,7.62,7.62,0.05,cm/hr,,0.05,,1.56,,,,2.6,11.4,17,15.2,5.2,51.4,9.2,39.4,,,,,,,,,,,,0.08,,,,Bt4,,,
5,Sandy Loam,Rains,Lab,Constant Head,,,7.62,7.62,3.33,cm/hr,,3.33,,1.6,,,,5,13.5,15.7,14.7,6.9,55.8,29.3,14.9,,,,,,,,,,,,0.31,,,,BAg,,,
5,Sandy Loam,Rains,Lab,Constant Head,,,7.62,7.62,0.42,cm/hr,,0.42,,1.65,,,,3.4,9.5,13.8,11.7,5.1,43.5,24.1,32.4,,,,,,,,,,,,0.28,,,,Btg2,,,
5,Sandy Loam,Rains,Lab,Constant Head,,,7.62,7.62,0.51,cm/hr,,0.51,,1.67,,,,3.5,11.2,13.6,11.4,4.8,44.5,20.2,35.3,,,,,,,,,,,,0.19,,,,Btg3,,,
5,Very Fine Sandy Loam,Aycock,Lab,Constant Head,,,7.62,7.62,0.54,cm/hr,,0.54,,1.44,,,,0.1,0.3,0.7,4.6,30.6,36.3,36.9,26.8,,,,,,,,,,,,0.12,,,,Bt1,,,
5,Very Fine Sandy Loam,Aycock,Lab,Constant Head,,,7.62,7.62,0.01,cm/hr,,0.01,,1.56,,,,0.2,0.3,0.6,4.7,32.3,38,37,25,,,,,,,,,,,,0.1,,,,Bt2,,,
5,Very Fine Sandy Loam,Aycock,Lab,Constant Head,,,7.62,7.62,0.09,cm/hr,,0.09,,1.51,,,,0.7,0.9,1.3,6.5,29.7,39.1,30,30.9,,,,,,,,,,,,0.06,,,,Bt3,,,
5,Very Fine Sandy Loam,Exum,Lab,Constant Head,,,7.62,7.62,0.78,cm/hr,,0.78,,1.56,,,,0.1,0.6,1,7.2,33,41.8,38.5,19.7,,,,,,,,,,,,0.14,,,,Bt1,,,
5,Very Fine Sandy Loam,Exum,Lab,Constant Head,,,7.62,7.62,0.08,cm/hr,,0.08,,1.59,,,,0.2,0.6,0.9,6.2,31.9,39.8,33.5,26.7,,,,,,,,,,,,0.08,,,,Bt2,,,
5,Very Fine Sandy Loam,Exum,Lab,Constant Head,,,7.62,7.62,0.07,cm/hr,,0.07,,1.6,,,,0.2,0.5,1.2,7.5,36.2,45.6,31.5,22.9,,,,,,,,,,,,0.1,,,,BC,,,
5,Very Fine Sandy Loam,Grantham,Lab,Constant Head,,,7.62,7.62,18.19,cm/hr,,18.19,,1.6,,,,0,0.5,0.7,8.8,26.6,36.6,36.7,26.7,,,,,,,,,,,,0.29,,,,Btg1,,,
5,Very Fine Sandy Loam,Grantham,Lab,Constant Head,,,7.62,7.62,15.54,cm/hr,,15.54,,1.57,,,,0,0.4,0.8,9.8,28.1,39.1,37.9,23,,,,,,,,,,,,0.26,,,,Btg2,,,
5,Very Fine Sandy Loam,Grantham,Lab,Constant Head,,,7.62,7.62,0.23,cm/hr,,0.23,,1.61,,,,0.1,0.4,0.7,10.9,32.9,44.9,37,18.1,,,,,,,,,,,,0.22,,,,BCg,,,
5,Fine Sandy Loam,Faceville,Lab,Constant Head,,,7.62,7.62,1.89,cm/hr,,1.89,,1.46,,,,1.7,4.6,10.1,19.1,9.5,45,22.4,32.6,,,,,,,,,,,,0.38,,,,Bt1,,,
5,Fine Sandy Loam,Faceville,Lab,Constant Head,,,7.62,7.62,0.09,cm/hr,,0.09,,1.35,,,,3,3.9,7.6,15.6,8.2,38.3,16.9,44.8,,,,,,,,,,,,0.16,,,,Bt2,,,
5,Fine Sandy Loam,Faceville,Lab,Constant Head,,,7.62,7.62,0.03,cm/hr,,0.03,,1.42,,,,2.8,5.5,9.7,12.6,6.6,37.2,14.4,48.4,,,,,,,,,,,,0.03,,,,Bt3,,,
5,Sandy Loam,Goldsboro (II),Lab,Constant Head,,,7.62,7.62,1.12,cm/hr,,1.12,,1.57,,,,2.3,9.9,10.9,11.4,9.6,44.1,29.3,26.6,,,,,,,,,,,,0.21,,,,Bt1,,,
5,Sandy Loam,Goldsboro (II),Lab,Constant Head,,,7.62,7.62,0.75,cm/hr,,0.75,,1.45,,,,2.5,7,9.2,10.4,9.3,38.4,25.6,36,,,,,,,,,,,,0.12,,,,Bt2,,,
5,Sandy Loam,Goldsboro (II),Lab,Constant Head,,,7.62,7.62,0.03,cm/hr,,0.03,,1.57,,,,1.4,8,10.9,12.8,9.2,42.3,22.4,35.3,,,,,,,,,,,,0.03,,,,Btg,,,
5,Fine Sandy Loam,Rains (II),Lab,Constant Head,,,7.62,7.62,0.95,cm/hr,,0.95,,1.63,,,,3.2,7.9,11.2,11.4,8.3,42,30,27.1,,,,,,,,,,,,0.24,,,,Btg1,,,
5,Fine Sandy Loam,Rains (II),Lab,Constant Head,,,7.62,7.62,0.26,cm/hr,,0.26,,1.57,,,,2.6,7.1,8.6,9.3,7.2,34.8,30.3,34.9,,,,,,,,,,,,0.12,,,,Btg2,,,
5,Fine Sandy Loam,Rains (II),Lab,Constant Head,,,7.62,7.62,0.02,cm/hr,,0.02,,1.52,,,,2.5,7.9,10.3,9.7,6.2,36.6,23.7,39.7,,,,,,,,,,,,0.14,,,,Btg3,,,
6,,1,Field,Tensiometer,,,,7.62,0.3222,cm/hr,,0.3222,,1.73,,,,,,,,,55.6,32.1,12.3,,,,,,,,,,,,,,,,Ap,,,
6,,1,Field,Tensiometer,,,,7.62,0.2245,cm/hr,,0.2245,,1.63,,,,,,,,,50.33,31.5,18.17,,,,,,,,,,,,,,,,B1,,,
6,,1,Field,Tensiometer,,,,7.62,0.2117,cm/hr,,0.2117,,1.66,,,,,,,,,48.33,31,20.67,,,,,,,,,,,,,,,,B21t,,,
6,,1,Field,Tensiometer,,,,7.62,0.2117,cm/hr,,0.2117,,1.7,,,,,,,,,49.03,29.47,21.6,,,,,,,,,,,,,,,,B21t,,,
6,,1,Field,Tensiometer,,,,7.62,0.2117,cm/hr,,0.2117,,1.76,,,,,,,,,57.53,23.27,19.27,,,,,,,,,,,,,,,,B22t,,,
6,,1,Field,Tensiometer,,,,7.62,0.1778,cm/hr,,0.1778,,1.82,,,,,,,,,66.43,18,15.6,,,,,,,,,,,,,,,,B23t,,,
6,,1,Field,Tensiometer,,,,7.62,0.1976,cm/hr,,0.1976,,1.84,,,,,,,,,72.1,12.83,15.13,,,,,,,,,,,,,,,,B31,,,
6,,1,Field,Tensiometer,,,,7.62,0.247,cm/hr,,0.247,,1.8,,,,,,,,,74.5,12.47,13.03,,,,,,,,,,,,,,,,B32,,,
6,,2,Field,Tensiometer,,,,7.62,0.3659,cm/hr,,0.3659,,1.67,,,,,,,,,52.9,29.53,19.27,,,,,,,,,,,,,,,,Ap,,,
6,,2,Field,Tensiometer,,,,7.62,0.255,cm/hr,,0.255,,1.64,,,,,,,,,43.57,31.93,26.2,,,,,,,,,,,,,,,,B1,,,
6,,2,Field,Tensiometer,,,,7.62,0.2404,cm/hr,,0.2404,,1.67,,,,,,,,,45.03,27.5,27.87,,,,,,,,,,,,,,,,B21t,,,
6,,2,Field,Tensiometer,,,,7.62,0.2404,cm/hr,,0.2404,,1.74,,,,,,,,,55.43,20.33,24.27,,,,,,,,,,,,,,,,B21t,,,
6,,2,Field,Tensiometer,,,,7.62,0.2404,cm/hr,,0.2404,,1.79,,,,,,,,,65.47,17.37,17.17,,,,,,,,,,,,,,,,B22t,,,
6,,2,Field,Tensiometer,,,,7.62,0.2657,cm/hr,,0.2657,,1.82,,,,,,,,,69.1,17.23,13.33,,,,,,,,,,,,,,,,B22t,,,
6,,2,Field,Tensiometer,,,,7.62,0.2244,cm/hr,,0.2244,,1.86,,,,,,,,,72.67,16.2,11.13,,,,,,,,,,,,,,,,B31,,,
6,,2,Field,Tensiometer,,,,7.62,0.187,cm/hr,,0.187,,1.78,,,,,,,,,71,13.03,19.3,,,,,,,,,,,,,,,,B32,,,
6,,3,Field,Tensiometer,,,,7.62,0.3039,cm/hr,,0.3039,,1.69,,,,,,,,,51.6,31.7,16.8,,,,,,,,,,,,,,,,Ap,,,
6,,3,Field,Tensiometer,,,,7.62,0.2118,cm/hr,,0.2118,,1.56,,,,,,,,,40.67,33.77,24.6,,,,,,,,,,,,,,,,B1,,,
6,,3,Field,Tensiometer,,,,7.62,0.1997,cm/hr,,0.1997,,1.59,,,,,,,,,35.67,35.53,25.87,,,,,,,,,,,,,,,,B21t,,,
6,,3,Field,Tensiometer,,,,7.62,0.1997,cm/hr,,0.1997,,1.66,,,,,,,,,43.33,26.53,30.2,,,,,,,,,,,,,,,,B21t,,,
6,,3,Field,Tensiometer,,,,7.62,0.1997,cm/hr,,0.1997,,1.82,,,,,,,,,55,24.83,20.17,,,,,,,,,,,,,,,,B22t,,,
6,,3,Field,Tensiometer,,,,7.62,0.1553,cm/hr,,0.1553,,1.84,,,,,,,,,66.77,19.77,13.5,,,,,,,,,,,,,,,,B31,,,
6,,3,Field,Tensiometer,,,,7.62,0.1864,cm/hr,,0.1864,,1.88,,,,,,,,,73.27,16.93,9.83,,,,,,,,,,,,,,,,B31,,,
6,,3,Field,Tensiometer,,,,7.62,0.2796,cm/hr,,0.2796,,1.83,,,,,,,,,73.93,14.33,11.77,,,,,,,,,,,,,,,,B32,,,
6,,4,Field,Tensiometer,,,,7.62,0.7037,cm/hr,,0.7037,,1.63,,,,,,,,,42.43,44.87,12.77,,,,,,,,,,,,,,,,Ap,,,
6,,4,Field,Tensiometer,,,,7.62,0.4905,cm/hr,,0.4905,,1.47,,,,,,,,,38.27,42.9,18.87,,,,,,,,,,,,,,,,A12,,,
6,,4,Field,Tensiometer,,,,7.62,0.4624,cm/hr,,0.4624,,1.51,,,,,,,,,33.27,46.03,20.7,,,,,,,,,,,,,,,,A12,,,
6,,4,Field,Tensiometer,,,,7.62,0.4624,cm/hr,,0.4624,,1.57,,,,,,,,,33.1,44.17,22.73,,,,,,,,,,,,,,,,B1,,,
6,,4,Field,Tensiometer,,,,7.62,0.4624,cm/hr,,0.4624,,1.62,,,,,,,,,33.3,41.87,24.93,,,,,,,,,,,,,,,,B1,,,
6,,4,Field,Tensiometer,,,,7.62,0.4855,cm/hr,,0.4855,,1.8,,,,,,,,,50.63,22.57,26.8,,,,,,,,,,,,,,,,B21t,,,
6,,4,Field,Tensiometer,,,,7.62,0.4624,cm/hr,,0.4624,,1.87,,,,,,,,,71.6,11.17,17.27,,,,,,,,,,,,,,,,B3,,,
6,,4,Field,Tensiometer,,,,7.62,0.4316,cm/hr,,0.4316,,1.83,,,,,,,,,84.73,6.87,8.43,,,,,,,,,,,,,,,,C,,,
6,,5,Field,Tensiometer,,,,7.62,0.18,cm/hr,,0.18,,1.78,,,,,,,,,64.97,20.43,11.27,,,,,,,,,,,,,,,,Ap,,,
6,,5,Field,Tensiometer,,,,7.62,0.1255,cm/hr,,0.1255,,1.62,,,,,,,,,50.47,30.8,19.07,,,,,,,,,,,,,,,,A12,,,
6,,5,Field,Tensiometer,,,,7.62,0.1183,cm/hr,,0.1183,,1.62,,,,,,,,,48.97,32.33,18.7,,,,,,,,,,,,,,,,A12,,,
6,,5,Field,Tensiometer,,,,7.62,0.1183,cm/hr,,0.1183,,1.64,,,,,,,,,28.83,40.1,31.04,,,,,,,,,,,,,,,,B1t,,,
6,,5,Field,Tensiometer,,,,7.62,0.1183,cm/hr,,0.1183,,1.76,,,,,,,,,49.2,21.33,29.47,,,,,,,,,,,,,,,,B21t,,,
6,,5,Field,Tensiometer,,,,7.62,0.1242,cm/hr,,0.1242,,1.81,,,,,,,,,67.43,11.8,20.77,,,,,,,,,,,,,,,,B21t,,,
6,,5,Field,Tensiometer,,,,7.62,0.1274,cm/hr,,0.1274,,1.84,,,,,,,,,81.9,7.53,10.57,,,,,,,,,,,,,,,,B22t,,,
6,,5,Field,Tensiometer,,,,7.62,0.1274,cm/hr,,0.1274,,1.72,,,,,,,,,87.33,5.07,7.6,,,,,,,,,,,,,,,,B3,,,
6,,6,Field,Tensiometer,,,,7.62,0.709,cm/hr,,0.709,,1.68,,,,,,,,,64.73,28.37,10.23,,,,,,,,,,,,,,,,Ap,,,
6,,6,Field,Tensiometer,,,,7.62,0.4941,cm/hr,,0.4941,,1.52,,,,,,,,,59.6,27.17,13.27,,,,,,,,,,,,,,,,A12,,,
6,,6,Field,Tensiometer,,,,7.62,0.4659,cm/hr,,0.4659,,1.58,,,,,,,,,55.13,29.93,14.97,,,,,,,,,,,,,,,,A12,,,
